ItemCode,ItemName,Categoria,U_Divisi,U_Linea,U_Area,Lote,FechAdmis,Rango_Fechas,Cantidad,Costo,ValorStockTotal,CodBodega,NomBodega,Ancho,Peso,SubClasif,Proveedor,Observaciones,ClaseExpedicion,UMInv,Base_Mt2,Base_MT3,dias_recep,Fec_ult_vta,Fec_ult_consumo,Fecha_Ult_recep,U_Vendedor,U_Stock_minimo,U_Stock_reposicion,CardCode,CardName,ClienteItem,PlannedQty,CmpltQty,Comprometido,QtyUltFact
46000,ETIQUETA CLAMSHELL 50 X 50 AGRICOM 1 PINTA (70.08.0064) *OBSOLETO*,Artículos,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"54, 53, 52, 51, 46, 48, 49, 50, 42, 40, 45, 44, 36, 38, 34, 35, 26, 24, 22, 21, 19, 20, 18, 17, 13, 14, 15, 16, 11, 12, 09, 10, 05, 06, 07, 08, 03, 04, 02, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SINCLAIR STOCK, POSCOSECHA, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, BODEGA DURAMET, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, CONTAINER, RRHH, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, TDP STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
46021,LAMINADO 160MM PP CLEAR ON CLEAR 50M TC PET30M AP 901,PROD. MAT.PRIMA,,,,71,2022-06-03,Error en procesamiento,320.0,256.5,82080.0,02,MATERIAS PRIMAS E INSUMOS,160.0,0.0,POLIPROPILENO,RITRAMA,INMOV.2020,Consignacion,MT2,,,1271.0,,,2022-06-03,,0.0,0.0,,,,0.0,0.0,0.0,0.0
46022,LAMINADO 125MM PAPEL TERMICO T70-PH-G62 ARC,PROD. MAT.PRIMA,,,,3618.1,2024-04-09,Error en procesamiento,44.0,409.0909,18000.0,24,SALDO MATERIAS PRIMAS,125.0,0.0,TERMICO,ARCLAD,,Consignacion,M2,,,391.0,,2025-08-31,2024-10-30,,0.0,0.0,99551270-C,SIN NOTA DE VENTA,,576.0,592.0,0.0,0.0
46041,TINTA UV 39-6-38307 SILVER BRIGHT 877,PROD. TINTAS,,,,"1, 31032025, 3897, 4646",2024-09-10,Error en procesamiento,20.0,76782.8,1535656.0,21,TINTAS,0.0,0.0,,SIEGWERK,,Nacional,KILOS,,,239.0,,2025-03-31,2025-03-31,,0.0,0.0,,,,0.0,0.0,0.0,0.0
46042,TINTA UV 81-000477-0.3512 SHRINK SEALANT WHITE SR3,PROD. TINTAS,,,,"7509, 7536, 7639",2025-10-23,Error en procesamiento,620.16,17334.0348,10749875.0,21,TINTAS,0.0,0.0,,SIEGWERK,TINTA UV,DESARROLLO,KILOS,,,13.0,,2025-10-31,2025-11-12,,0.0,0.0,,,,0.0,0.0,0.0,0.0
46047,ETIQ.PRIME CLAMSHELL 50 x 50 NATURES PARTNERT 11oz (1 PINTA)GIUMARRA AISA4 *OBSOLETO*,Artículos,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"01, 02, 04, 03, 08, 07, 06, 05, 10, 09, 12, 11, 16, 15, 14, 13, 17, 18, 20, 19, 21, 22, 24, 26, 35, 34, 38, 36, 44, 45, 40, 42, 50, 49, 48, 46, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, RRHH, CONTAINER, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, POSCOSECHA, SINCLAIR STOCK, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
46048,ETIQ.PRIME CLAMSHELL 50 x 50 NATURES PARTNERT 11oz (1pinta) GIUMARRA AISA3 *OBSOLETO*,Artículos,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"54, 53, 52, 51, 46, 48, 49, 50, 42, 40, 45, 44, 36, 38, 34, 35, 26, 24, 22, 21, 19, 20, 18, 17, 13, 14, 15, 16, 11, 12, 09, 10, 05, 06, 07, 08, 03, 04, 02, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SINCLAIR STOCK, POSCOSECHA, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, BODEGA DURAMET, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, CONTAINER, RRHH, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, TDP STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
46110,ZAPATO DE SEGURIDAD  PROFLEX 103 NOBUK N°45,ART. EPP,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"01, 02, 04, 03, 08, 07, 06, 05, 10, 09, 12, 11, 16, 15, 14, 13, 17, 18, 20, 19, 21, 22, 24, 26, 35, 34, 38, 36, 44, 45, 40, 42, 50, 49, 48, 46, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, RRHH, CONTAINER, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, POSCOSECHA, SINCLAIR STOCK, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
46111,ZAPATO DE SEGURIDAD  PROFLEX 103 NOBUK N°46,ART. EPP,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"54, 53, 52, 51, 46, 48, 49, 50, 42, 40, 45, 44, 36, 38, 34, 35, 26, 24, 22, 21, 19, 20, 18, 17, 13, 14, 15, 16, 11, 12, 09, 10, 05, 06, 07, 08, 03, 04, 02, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SINCLAIR STOCK, POSCOSECHA, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, BODEGA DURAMET, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, CONTAINER, RRHH, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, TDP STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
46119,LAMINADO FOLIA PLATA COLDFOIL 120MM DSCF620-OP,PROD. MAT.PRIMA,,,,"123, 572",2022-08-19,Error en procesamiento,19.0,163.5263,3107.0,24,SALDO MATERIAS PRIMAS,120.0,0.0,FOLIA PLATA,SO. INV. DOÑA CORNELIA LTDA.,FOLIA PLATA,Importacion,MT2,,,482.0,,2024-11-30,2024-07-31,,0.0,0.0,76965534-C,ANDES DRINK SPA,,280000.0,281200.0,0.0,0.0
46145,LAMINADO 110MM PPBB60-P1-G62S,PROD. MAT.PRIMA,,,,"1124, 202501, 2472.3, 345, 456, 7573, 7573.2, 7574, 7574.1, 789",2023-10-11,Error en procesamiento,7651.0,498.8732,3816880.0,"02, 04","MATERIAS PRIMAS E INSUMOS, PRODUCCION",110.0,0.0,POLIPROPILENO,ARCLAD,,Consignacion,M2,,,14.0,,2025-10-31,2025-11-11,,0.0,0.0,99540130-C,SIN NOTA DE VENTA,,1584.0,1870.0,4352.223337,0.0
46152,SPRAY MANTENIMIENTO INOXIDABLE 400ML,PROD. INSUMOS,,,,,1900-01-01,Error en procesamiento,0.0,8690.0,0.0,"01, 02, 04, 03, 08, 07, 06, 05, 10, 09, 12, 11, 16, 15, 14, 13, 17, 18, 20, 19, 21, 22, 24, 26, 35, 34, 38, 36, 44, 45, 40, 42, 50, 49, 48, 46, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, RRHH, CONTAINER, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, POSCOSECHA, SINCLAIR STOCK, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",,,,- Ningún fabricante -,,BASE AGUA,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
46187,LAMINADO FOLIA ORO COLDFOIL 320MM DGCF-613-OP,PROD. MAT.PRIMA,,,,7633,2025-11-13,Error en procesamiento,1230.0,224.8537,276570.0,"04, 24","PRODUCCION, SALDO MATERIAS PRIMAS",320.0,0.0,FOLIA ORO,SO. INV. DOÑA CORNELIA LTDA.,,Importacion,M2,,,12.0,,2025-11-18,2025-11-13,,0.0,0.0,86727800-C,ZURGROUP S.A,,1440000.0,1492400.0,0.0,0.0
46219,LAMINADO CINTA P/LAMINAR PP TRANSP. 320MM AA-LABR-LA-SL-BPT-QSW DIP,PROD. MAT.PRIMA,,,,7616,2025-11-11,Error en procesamiento,458.4,210.0,96264.0,"02, 04","MATERIAS PRIMAS E INSUMOS, PRODUCCION",320.0,0.0,CINTA LAMINAR,DIPISA,,Nacional,M2,,,14.0,,2025-11-19,2025-11-11,,3000.0,0.0,90703000-C,VIÑA SANTA RITA S.A,,5000000.0,5016080.0,3127.6,0.0
46224,LAMINADO 110MM PAPEL SINTETICO 80 micras MIC,PROD. MAT.PRIMA,,,,"18279, 456, 890",2021-04-12,Error en procesamiento,309.0,397.6505,122874.0,"02, 24","MATERIAS PRIMAS E INSUMOS, SALDO MATERIAS PRIMAS",110.0,0.0,SINTETICO YUPO,MICROGEO,,Consignacion,M2,,,56.0,,2025-09-30,2025-09-30,,0.0,0.0,99540130-C,COMERCIALIZADORA AGROPECUARIA EMBRIO CHILE S.A,,120.0,127.5,0.0,0.0
46240,TROQUEL SINCLAIR FC-30-23 NT,TROQUEL SINCLAIR,,,,7582,2025-11-11,Error en procesamiento,2.0,651336.5,1302673.0,01,BODEGA COSTEO,0.0,0.0,,ROTROMETRIC,SAMSON,SAMSON,UNIDAD,,,14.0,,,2025-11-11,,0.0,0.0,,,,0.0,0.0,0.0,0.0
46249,CINTA EMBALAJE TRANSP. 48 x 100 / 50 micras,PROD. INSUMOS,,,,,1900-01-01,Error en procesamiento,1005.0,700.5851,704088.0,"54, 53, 52, 51, 50, 38, 35, 21, 20, 17, 10, 08, 04, 02, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SERV.TECNICO SAMSON, RRHH, BODEGA GESLOG INTEGRAL, TINTAS, POSCOSECHA MUESTRAS, BODEGA CLIENTES, DIFERENCIAS DE INV. P.T., MPRIMA SOBRE STOCK, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,0.0,,- Ningún fabricante -,,Consignacion,UNIDAD,,,21.0,,2025-10-30,2025-11-04,,0.0,0.0,,,,0.0,0.0,0.0,0.0
46259,ETIQ.INDUST.B 60 X 45 SEM C3 1S 3.150ETR (2011113),INDUST. BLANCA,,,,"16171, 16171.2",2025-11-24,Error en procesamiento,491.40000000000003,1512.6435,743313.0,03,PRODUCTOS TERMINADOS,0.0,0.0,,- Ningún fabricante -,CONTRATO,CONTRATO,MILES,3.527778,1720.144553,1.0,2025-11-10,2025-11-24,2025-11-24,,0.0,0.0,94612000-C,DOLE CHILE S.A.,,2400.0,2419.2,1000.0,2419.2
46260,ETIQUETA INDUSTRIAL 220 X 25 APL-NIKE SEGURIDAD VOID ARSEAL *OBSOLETO*,Artículos,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"01, 02, 04, 03, 08, 07, 05, 06, 10, 09, 11, 12, 13, 14, 15, 16, 17, 18, 20, 19, 21, 22, 26, 24, 35, 34, 38, 36, 42, 40, 45, 44, 50, 49, 46, 48, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, TDP STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, RRHH, CONTAINER, BODEGA DURAMET, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, SINCLAIR STOCK, POSCOSECHA, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
46270,TINTA UV 81-100175-9 VIOLET C 39-8 ( 5500 ),PROD. TINTAS,,,,,1900-01-01,Error en procesamiento,0.0,33022.0,0.0,"54, 53, 52, 51, 48, 46, 49, 50, 44, 45, 40, 42, 36, 38, 34, 35, 24, 26, 22, 21, 19, 20, 18, 17, 16, 15, 14, 13, 12, 11, 09, 10, 06, 05, 07, 08, 03, 04, 02, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, POSCOSECHA, SINCLAIR STOCK, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST CONCEPCION, BODEGA DURAMET, CONTAINER, RRHH, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,0.0,,SIEGWERK,TINTA UV,Nacional,UN,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
46290,AP 300 - REBOBINADOR EXTERNO STIPACK P – 140,INDUST.IMPRESORA,,,,,,Error en procesamiento,8.0,357314.125,2858513.0,52,ST IMPRESORAS Y EQUIPOS,0.0,0.0,,- Ningún fabricante -,,Consignacion,UNIDAD,,,456.0,2025-11-05,2024-12-27,2024-08-26,,0.0,0.0,,,,0.0,0.0,0.0,3.0
46321,BARNIZ UV OPV HIGH RESISTANCE 39-3-0081HR,PROD. TINTAS,,,,,1900-01-01,Error en procesamiento,0.0,12538.6613,0.0,"01, 02, 04, 03, 08, 07, 05, 06, 10, 09, 11, 12, 13, 14, 15, 16, 17, 18, 20, 19, 21, 22, 26, 24, 35, 34, 38, 36, 42, 40, 45, 44, 50, 49, 46, 48, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, TDP STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, RRHH, CONTAINER, BODEGA DURAMET, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, SINCLAIR STOCK, POSCOSECHA, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,SIEGWERK,,Nacional,UN,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
46335,"ETIQUETA PRIME EASY FLAP 100 X 45 FRESUBIN 2KCAL FIBRA DRINK ""NEUTRO"" (10118) VS.2 (dis.azul) *OBSOLETO*",Artículos,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"54, 53, 52, 51, 48, 46, 49, 50, 44, 45, 40, 42, 36, 38, 34, 35, 24, 26, 22, 21, 19, 20, 18, 17, 16, 15, 14, 13, 12, 11, 09, 10, 06, 05, 07, 08, 03, 04, 02, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, POSCOSECHA, SINCLAIR STOCK, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST CONCEPCION, BODEGA DURAMET, CONTAINER, RRHH, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
46346,"P1058930-104 ZEBRA AIT, PART, KIT, TOGGLE BAR, ZT410-ZT411",ST-ETIQUETADO,,,,,,Error en procesamiento,4.0,83507.0,334028.0,"14, 40","SERVICIO TECNICO, ST CONCEPCION",0.0,0.0,,- Ningún fabricante -,,Consignacion,UNIDAD,,,89.0,2025-07-17,,2025-08-28,,0.0,0.0,,,,0.0,0.0,0.0,2.0
46348,"P1058930-045 ZEBRA AIT, ZT SERIES, SPARE PART, RIBBON TAKE UP SPINDLE",ST-ETIQUETADO,,,,,,Error en procesamiento,1.0,69687.0,69687.0,14,SERVICIO TECNICO,0.0,0.0,,- Ningún fabricante -,,Consignacion,UNIDAD,,,1054.0,,,2023-01-06,,0.0,0.0,,,,0.0,0.0,0.0,1.0
46358,FILM KETCHUP ACUENTA (TRAVERSO-INFLEX),SERVICIO PRIME,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"01, 02, 04, 03, 08, 07, 05, 06, 10, 09, 11, 12, 13, 14, 15, 16, 17, 18, 20, 19, 21, 22, 26, 24, 35, 34, 38, 36, 42, 40, 45, 44, 50, 49, 46, 48, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, TDP STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, RRHH, CONTAINER, BODEGA DURAMET, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, SINCLAIR STOCK, POSCOSECHA, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,ROLLO,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
46366,ETIQ.INDUST.B 100 x 47 TRANSFER C3 1S,INDUST. BLANCA,,,,"7884, 8297, 8596",2024-02-28,Error en procesamiento,140.4,2761.7165,387745.0,03,PRODUCTOS TERMINADOS,0.0,0.0,,- Ningún fabricante -,,ETIQ. DE LINEA,MILES,5.748866,21.845691,578.0,2024-05-08,,2024-04-26,,0.0,0.0,90703000-C,SIN NOTA DE VENTA,,1032.0,1123.1999999999998,0.0,713.7
46382,EETIQ.INDUST.B 80 X 60 TERMICO PROTEGIDO HOTMELT C1 1S 500ETR(133080131),INDUST. BLANCA,,,,"15336, 15336.1",2025-09-29,Error en procesamiento,1116.0,2555.9346,2852423.0,06,PRODUCTOS RECHAZADOS,0.0,0.0,,- Ningún fabricante -,Se venden,CONTRATO,MILES,5.665709,4895.172576,11.0,2025-11-14,2025-11-14,2025-11-14,,340.0,0.0,99551270-C,SIN NOTA DE VENTA,,6300.0,6343.0,0.0,4528.0
46385,LAMINADO 160 MM PAPEL TERMICO PROTEGIDO T77 PH G62 ARC,PROD. MAT.PRIMA,,,,"123, 345, Inv. 30/09",2017-08-31,Error en procesamiento,144.0,747.0625,107577.0,"24, 04","SALDO MATERIAS PRIMAS, PRODUCCION",160.0,0.0,TERMICO PROTEGID,ARCLAD,,Consignacion,M2,,,25.0,,2025-10-31,2025-10-31,,1000.0,0.0,99551270-C,SOCIEDAD AGRICOLA Y COMERCIAL LTDA.,,2256.0,2268.0,0.0,0.0
